,program_time,minkowski
82,2.6946136951,0.2590949565587762
83,0.5491547585000001,0.26113733028805497
84,0.272952795,0.26113733028805497
85,0.0576658249,0.28880453637809755
86,0.0307817459,0.3243229893352594
87,0.0065159798,0.6291778023168902
88,0.003564357800000001,0.6291778023168902
89,0.0015995502,7.717412278219055
90,42.2285284996,0.25889065722271104
91,8.4377746582,0.2590949565587762
92,4.2215356827,0.2590949565587762
93,0.8515188694,0.26113733028805497
94,0.4360425472,0.26113733028805497
95,0.0925474167,0.28880453637809755
96,0.050161838499999986,0.3243229893352594
97,0.0102174282,0.6291778023168902
98,0.0056500435,0.6291778023168902
99,0.0028820038,7.717412278219055
100,45.4226381779,4.352487537666246
101,9.016008615499999,4.352610232636562
102,4.526506424,4.3527635906856705
103,0.9067094326,4.3536836908867125
104,0.4588034153,4.355216941490422
105,0.0957546234,4.361346789574212
106,0.0504691601,4.361346789574212
107,0.0098145008,4.482876851642587
108,0.005355358100000001,4.631875036680774
109,0.0017197132000000002,5.7107886997777335
110,53.2876021862,0.21021597449580592
111,10.6487152576,0.21025035104204717
112,5.2823159695,0.2103363037016831
113,1.0737431049,0.2103363037016831
114,0.5356276035,0.2103363037016831
115,0.1108477116,0.21551582523856397
116,0.056997775999999986,0.22429515775946665
117,0.012034893,0.26090258482586565
118,0.0123715401,0.26090258482586565
119,0.001843214,0.26090258482586565
120,19.1051185131,0.25889065722271104
121,3.8547775745,0.2590949565587762
122,1.9015908241,0.2590949565587762
123,0.3915557861,0.26113733028805497
124,0.1958138943,0.26113733028805497
125,0.0412533283,0.28880453637809755
126,0.0217421055,0.3243229893352594
127,0.0046594143,0.6291778023168902
128,0.0025031567,0.6291778023168902
129,0.0011425018,7.717412278219055
130,26.7801167965,0.25889065722271104
131,5.3057777882,0.2590949565587762
132,2.679336071,0.2590949565587762
133,0.5407803059,0.26113733028805497
134,0.2701919079,0.26113733028805497
135,0.0573785305,0.28880453637809755
136,0.03186059,0.3243229893352594
137,0.0064275265,0.6291778023168902
138,0.0035836697,0.6291778023168902
139,0.0016245842000000002,7.717412278219055
140,42.6304545403,0.25889065722271104
141,8.396392822300001,0.2590949565587762
142,4.2183127403,0.2590949565587762
143,0.8500852584999999,0.26113733028805497
144,0.4289851189,0.26113733028805497
145,0.0900552273,0.28880453637809755
146,0.0480053425,0.3243229893352594
147,0.0104148388,0.6291778023168902
148,0.0057048798,0.6291778023168902
149,0.0026500225,7.717412278219055
150,174.3641326427,0.3740249161693056
151,34.9201025963,0.37402069096836577
152,17.4186146259,0.37400103761334424
153,3.4615323544,0.3738423364135229
154,1.7409393787,0.3738423364135229
155,0.3493373394,0.3726539782657869
156,0.178486824,0.3726539782657869
157,0.0387215614,0.3567822947207158
158,0.0179884434,0.3368947864971801
159,0.003994226500000001,0.25751394267372674
160,214.8361217976,0.39780985598620383
161,42.8396704197,0.3978061126372666
162,21.479383706999997,0.3977869029540195
163,4.2737941742,0.39763322992922207
164,2.1470375061,0.3974411433348139
165,0.432312727,0.39705748300648647
166,0.2184801102,0.39705748300648647
167,0.0470745564,0.38166780106412096
168,0.0249798298,0.36236301442008545
169,0.0047671795000000005,0.36236301442008545
170,21.5791099072,0.25122114216467084
171,4.3188254833,0.25134299968685464
172,2.1943457127,0.2516474330990955
173,0.4422755241,0.2516474330990955
174,0.2239580154,0.2546933553994078
175,0.0475683212,0.26080477092568083
176,0.025108337400000003,0.26080477092568083
177,0.0053946972,0.323156380080173
178,0.0033762455,0.6555258053806012
179,0.0016963482000000002,3.168283065410002
180,26.6136140823,0.25889065722271104
181,5.3243243694,0.2590949565587762
182,2.7229337692,0.2590949565587762
183,0.5419077873,0.26113733028805497
184,0.2747886181,0.26113733028805497
185,0.0599560738,0.28880453637809755
186,0.0314218998,0.3243229893352594
187,0.006574869200000001,0.6291778023168902
188,0.0035917759,0.6291778023168902
189,0.0016138554,7.717412278219055
190,42.9697995186,0.25889065722271104
191,8.4857981205,0.2590949565587762
192,4.2969136238,0.2590949565587762
193,0.8530092239,0.26113733028805497
194,0.4398899078,0.26113733028805497
195,0.0934455395,0.28880453637809755
196,0.0506727695,0.3243229893352594
197,0.0105378628,0.6291778023168902
198,0.005745649300000001,0.6291778023168902
199,0.0026059151,7.717412278219055
200,131.3272337914,0.17592751593698058
201,26.4535934925,0.17591863282088988
202,13.091504097,0.17591863282088988
203,2.6159110069,0.17591863282088988
204,1.3138465881,0.17591863282088988
205,0.2652342319,0.17417880954092307
206,0.1346225739,0.17417880954092307
207,0.0291516781,0.1699108381078865
208,0.0146021843,0.15071819616960022
209,0.0033080578000000004,0.12777383478740686
210,54.932624578500004,0.2064839266069898
211,10.896448373800002,0.20654939740629114
212,5.4699072838,0.20663103834349864
213,1.0965156555,0.20712125763007483
214,0.5539443493,0.20793970987914062
215,0.112893343,0.21123293608376362
216,0.05753088,0.21123293608376362
217,0.0114068985,0.21123293608376362
218,0.0059492588,0.30048576570543567
219,0.0017006397,1.1566604096017394
220,41.2802088261,0.24298745388431273
221,8.3025269508,0.24304851809625236
222,4.1086175442,0.2432023416943885
223,0.8290345669,0.24381656468336863
224,0.4155118465,0.24535532471648355
225,0.0871050358,0.2484428213427049
226,0.0452144146,0.2484428213427049
227,0.0094373226,0.27999097879225315
228,0.0051982403,0.27999097879225315
229,0.0020651817,1.4206582285403244
230,27.0437705517,0.25889065722271104
231,5.3049018383,0.2590949565587762
232,2.6771931648,0.2590949565587762
233,0.5477452278,0.26113733028805497
234,0.2770657539,0.26113733028805497
235,0.0579924583,0.28880453637809755
236,0.0315957069,0.3243229893352594
237,0.0066740513,0.6291778023168902
238,0.0036072731,0.6291778023168902
239,0.0016608238,7.717412278219055
240,42.772740364099995,0.25889065722271104
241,8.4508771896,0.2590949565587762
242,4.2190828323,0.2590949565587762
243,0.8637850284999999,0.26113733028805497
244,0.4238512516,0.26113733028805497
245,0.0919103622,0.28880453637809755
246,0.048507452,0.3243229893352594
247,0.0103697777,0.6291778023168902
248,0.005642175699999999,0.6291778023168902
249,0.0025672913,7.717412278219055
250,126.06131243709999,0.7246510751743995
251,25.0687167645,0.7246552691800988
252,12.569694995899999,0.7246552691800988
253,2.5159270763,0.724711018262973
254,1.2529351711,0.724780743907148
255,0.254234314,0.7252002699052005
256,0.12871575359999998,0.7252002699052005
257,0.0277872086,0.726612636177351
258,0.013086319,0.726612636177351
259,0.0030474663,0.7906454646236515
260,72.22097182270001,0.17206849666462687
261,14.366121053699999,0.17211040332570265
262,7.1784398556,0.17216243640957335
263,1.4507448673,0.17226692708595975
264,0.7200577259000001,0.1727897859923485
265,0.147919178,0.1727897859923485
266,0.0752205849,0.1727897859923485
267,0.0167908669,0.1727897859923485
268,0.0079724789,0.1727897859923485
269,0.0023634434,0.6025935119210974
270,92.7452497482,0.17289544339138743
271,19.2592644691,0.17293759931413555
272,9.294333934800001,0.17299031132503984
273,1.8665642738,0.17309616097988403
274,0.9292223454,0.17309616097988403
275,0.1901984215,0.17415696599001207
276,0.0973219872,0.17957560097227782
277,0.0222871304,0.19093241838575226
278,0.0104758739,0.19093241838575226
279,0.0031161308,0.6314081843315501
280,26.695110559499998,0.25889065722271104
281,5.3656482697,0.2590949565587762
282,2.6968665123,0.2590949565587762
283,0.5412232875999999,0.26113733028805497
284,0.2766189575,0.26113733028805497
285,0.0577042103,0.28880453637809755
286,0.0311143398,0.3243229893352594
287,0.0065152645,0.6291778023168902
288,0.0036139488,0.6291778023168902
289,0.0016343594,7.717412278219055
290,42.4955272675,0.25889065722271104
291,8.358080864,0.2590949565587762
292,4.2703616619,0.2590949565587762
293,0.8651969433,0.26113733028805497
294,0.4320027828,0.26113733028805497
295,0.0915203094,0.28880453637809755
296,0.0485816002,0.3243229893352594
297,0.0103037357,0.6291778023168902
298,0.0055823326,0.6291778023168902
299,0.0025856495,7.717412278219055
300,577.3352310658,2.751148725037417
301,115.4302873611,2.7511477752957374
302,57.761945247700005,2.7511470319303597
303,11.5182440281,2.751138060779082
304,5.7996411324,2.751127098461722
305,1.1716942787,2.7510842580629844
306,0.5826458931,2.7509761517720364
307,0.1213536263,2.7507589446260505
308,0.0634558201,2.749667084589046
309,0.0124640465,2.74515124308539
310,634.7214200497,2.451844869479887
311,127.4793262482,2.4518448694769126
312,64.4399933815,2.4518431005973467
313,12.7333011627,2.4518431005973467
314,6.3019063473,2.4518431005973467
315,1.2781660557,2.4518431005973467
316,0.6371698379999999,2.4518431005973467
317,0.1319327354,2.451107533572513
318,0.0672740936,2.449256363897299
319,0.0138418674,2.433814385364584
320,780.8240017891002,2.3208924961793516
321,155.6725342274,2.3208924961760315
322,77.2006006241,2.320890214565451
323,15.50918293,2.320890214565451
324,7.8915331364,2.3208684072889985
325,1.5613913536,2.3208684072889985
326,0.7901537418000001,2.3206468119688743
327,0.1621620655,2.3193133276418574
328,0.0828278065,2.3193133276418574
329,0.017173528700000003,2.3008835076431513
330,29.781344175300003,3.092062851926229
331,5.9394028187,3.092061953064458
332,3.1177175045,3.092061953064458
333,0.6017699242,3.0920569381763263
334,0.3084352016,3.092031607169348
335,0.06857681269999999,3.091859684836388
336,0.0340316296,3.091859684836388
337,0.006775379200000001,3.0898727541901323
338,0.0040464401,3.079999935592569
339,0.0016181469,3.0533864767377215
340,41.5574574471,0.25889065722271104
341,8.4290623665,0.2590949565587762
342,4.2519352436,0.2590949565587762
343,0.8659861087999999,0.26113733028805497
344,0.429867506,0.26113733028805497
345,0.0892951488,0.28880453637809755
346,0.0469517708,0.3243229893352594
347,0.0102751255,0.6291778023168902
348,0.0057098866,0.6291778023168902
349,0.0025289059,7.717412278219055
