size,n,dt,dx,a,xmed,stdvar,skew,iter,time,program_time,a_real,xmod_real,stdvar_real,skew_real,real_time,Minkows_5
100,256,1E-20,0.3906,99.99999997,20.00025357,5.0404767,-2.29E-06,55067,5.507E-16,12.4787037373,100,20.00020589,5.04047639,0,2.1739558415E-14,2.29002082055604E-06
100,256,5E-20,0.3906,99.99999997,20.00243275,5.04048109,-2.3E-06,11014,5.507E-16,2.5014739037,100,20.00238528,5.04048079,0,2.1740742867E-14,2.30001736691622E-06
100,256,1E-19,0.3906,99.99999997,20.00243275,5.04048109,-2.3E-06,5507,5.507E-16,1.2393360138,100,20.00238528,5.04048079,0,2.1740742867E-14,2.30001736691622E-06
100,256,5E-19,0.3906,99.99999997,20.02422452,5.04052504,-2.36E-06,1102,5.51E-16,0.2481629848,100,20.02417913,5.04052473,0,2.1752587364E-14,2.36001845811516E-06
100,256,1E-18,0.3906,99.99999997,20.02422452,5.04052504,-2.36E-06,551,5.51E-16,0.1271879673,100,20.02417913,5.04052473,0,2.1752587364E-14,2.36001845811516E-06
100,256,5E-18,0.3906,99.99999995,20.31478146,5.04111327,-3.43E-06,111,5.55E-16,0.0256640911,100,20.31473813,5.04111284,0,2.1910502232E-14,3.43002124220747E-06
100,256,1E-17,0.3906,99.99999991,20.67797761,5.04185454,-5.45E-06,56,5.6E-16,0.0131523609,100,20.67793068,5.04185386,0,2.2107893027E-14,5.45003296104223E-06
100,256,5E-17,0.3906,99.9999972,23.58354142,5.0480397,-0.00017308,12,6E-16,0.0030345917,100,23.58349541,5.04801704,0,2.3687029366E-14,0.00017308133152
100,256,1E-16,0.3906,99.9999972,23.58354142,5.0480397,-0.00017308,6,6E-16,0.0016548634,100,23.58349541,5.04801704,0,2.3687029366E-14,0.00017308133152
100,256,5E-16,0.3906,99.999926,24.8861318,5.51081906,-0.00459142,4,2E-15,0.0012309551,100,24.88608853,5.05091545,0,2.4394971015E-14,0.459903610009123
100,512,1E-20,0.1953,99.99999998,20.00025356,5.04047679,-2.82E-06,55067,5.507E-16,15.4908456802,100,20.00020587,5.04047639,0,2.1739558408E-14,2.8200323834919E-06
100,512,5E-20,0.1953,99.99999998,20.00243273,5.04048118,-2.83E-06,11014,5.507E-16,3.1585884094,100,20.00238526,5.04048079,0,2.174074286E-14,2.83002813188317E-06
100,512,1E-19,0.1953,99.99999998,20.00243273,5.04048118,-2.83E-06,5507,5.507E-16,1.5621347427,100,20.00238526,5.04048079,0,2.174074286E-14,2.83002813188317E-06
100,512,5E-19,0.1953,99.99999998,20.02422451,5.04052513,-2.92E-06,1102,5.51E-16,0.3023822308,100,20.02417912,5.04052473,0,2.1752587357E-14,2.92002817022423E-06
100,512,1E-18,0.1953,99.99999998,20.02422451,5.04052513,-2.92E-06,551,5.51E-16,0.1487896442,100,20.02417912,5.04052473,0,2.1752587357E-14,2.92002817022423E-06
100,512,5E-18,0.1953,99.99999997,20.31478144,5.04111342,-4.25E-06,111,5.55E-16,0.03292799,100,20.31473811,5.04111284,0,2.1910502222E-14,4.25004023520155E-06
100,512,1E-17,0.1953,99.99999995,20.67797758,5.04185477,-6.77E-06,56,5.6E-16,0.0188891888,100,20.67793064,5.04185386,0,2.210789301E-14,6.77005941209639E-06
100,512,5E-17,0.1953,99.99999843,23.5835405,5.04804628,-0.00021041,12,6E-16,0.0038437843,100,23.58349449,5.04801704,0,2.3687028863E-14,0.000210412180934
100,512,1E-16,0.1953,99.99999843,23.5835405,5.04804628,-0.00021041,6,6E-16,0.0021262169,100,23.58349449,5.04801704,0,2.3687028863E-14,0.000210412180934
100,512,5E-16,0.1953,99.99995268,25.08252649,5.51116583,-0.0064347,4,2E-15,0.0016272068,100,25.0824915,5.05135972,0,2.4501711929E-14,0.45980611004936
100,1024,1E-20,0.09766,99.99999999,20.00025355,5.04047685,-3.16E-06,55067,5.507E-16,19.1703512669,100,20.00020587,5.04047639,0,2.1739558404E-14,3.16004131040665E-06
100,1024,5E-20,0.09766,99.99999999,20.00243273,5.04048124,-3.17E-06,11014,5.507E-16,3.9445166588,100,20.00238526,5.04048079,0,2.1740742856E-14,3.17003654647578E-06
100,1024,1E-19,0.09766,99.99999999,20.00243273,5.04048124,-3.17E-06,5507,5.507E-16,1.9472301006,100,20.00238526,5.04048079,0,2.1740742856E-14,3.17003654647578E-06
100,1024,5E-19,0.09766,99.99999999,20.0242245,5.0405252,-3.26E-06,1102,5.51E-16,0.3948230743,100,20.02417911,5.04052473,0,2.1752587353E-14,3.26004061047507E-06
100,1024,1E-18,0.09766,99.99999999,20.0242245,5.0405252,-3.26E-06,551,5.51E-16,0.1926229,100,20.02417911,5.04052473,0,2.1752587353E-14,3.26004061047507E-06
100,1024,5E-18,0.09766,99.99999998,20.31478143,5.04111351,-4.79E-06,111,5.55E-16,0.04464221,100,20.3147381,5.04111284,0,2.1910502215E-14,4.79005129235779E-06
100,1024,1E-17,0.09766,99.99999997,20.67797756,5.04185492,-7.58E-06,56,5.6E-16,0.0199503899,100,20.67793062,5.04185386,0,2.2107892999E-14,7.58008107243493E-06
100,1024,5E-17,0.09766,99.99999917,23.58353996,5.04805018,-0.00023244,12,6E-16,0.0047962666,100,23.58349395,5.04801704,0,2.3687028567E-14,0.000232442738664
100,1024,1E-16,0.09766,99.99999917,23.58353996,5.04805018,-0.00023244,6,6E-16,0.0025372505,100,23.58349395,5.04801704,0,2.3687028567E-14,0.000232442738664
100,1024,5E-16,0.09766,99.99997329,25.18042738,5.51138985,-0.00761255,4,2E-15,0.0019156933,100,25.18038019,5.05158186,0,2.4554915323E-14,0.459807990114387
100,2048,1E-20,0.04883,100,20.00025355,5.04047688,-3.35E-06,55067,5.507E-16,26.9882199764,100,20.00020586,5.04047639,0,2.1739558402E-14,3.35004485589598E-06
100,2048,5E-20,0.04883,100,20.00243272,5.04048128,-3.35E-06,11014,5.507E-16,5.313467741,100,20.00238525,5.04048079,0,2.1740742854E-14,3.35004485589598E-06
100,2048,1E-19,0.04883,100,20.00243272,5.04048128,-3.35E-06,5507,5.507E-16,2.6874542236,100,20.00238525,5.04048079,0,2.1740742854E-14,3.35004485589598E-06
100,2048,5E-19,0.04883,99.99999999,20.02422449,5.04052523,-3.45E-06,1102,5.51E-16,0.5356969833,100,20.02417911,5.04052473,0,2.1752587351E-14,3.4500441156349E-06
100,2048,1E-18,0.04883,99.99999999,20.02422449,5.04052523,-3.45E-06,551,5.51E-16,0.2697052956,100,20.02417911,5.04052473,0,2.1752587351E-14,3.4500441156349E-06
100,2048,5E-18,0.04883,99.99999999,20.31478142,5.04111356,-5.07E-06,111,5.55E-16,0.0573101044,100,20.31473809,5.04111284,0,2.1910502211E-14,5.07005856668022E-06
100,2048,1E-17,0.04883,99.99999999,20.67797755,5.04185499,-8E-06,56,5.6E-16,0.030995369,100,20.67793061,5.04185386,0,2.2107892993E-14,8.00008996063208E-06
100,2048,5E-17,0.04883,99.99999957,23.58353966,5.04805229,-0.00024441,12,6E-16,0.0064067841,100,23.58349365,5.04801704,0,2.3687028407E-14,0.000244413050274
100,2048,1E-16,0.04883,99.99999957,23.58353966,5.04805229,-0.00024441,6,6E-16,0.0035402775,100,23.58349365,5.04801704,0,2.3687028407E-14,0.000244413050274
100,2048,5E-16,0.04883,99.99998583,25.22930362,5.51151677,-0.00827662,4,2E-15,0.0026564598,100,25.22925877,5.05169296,0,2.4581479756E-14,0.459823810173752
100,4096,1E-20,0.02441,100,20.00025354,5.0404769,-3.44E-06,55067,5.507E-16,42.2275083065,100,20.00020586,5.04047639,0,2.1739558401E-14,3.44004927591098E-06
100,4096,5E-20,0.02441,100,20.00243272,5.04048129,-3.45E-06,11014,5.507E-16,8.43379426,100,20.00238525,5.04048079,0,2.1740742853E-14,3.45004411563437E-06
100,4096,1E-19,0.02441,100,20.00243272,5.04048129,-3.45E-06,5507,5.507E-16,4.2191326618,100,20.00238525,5.04048079,0,2.1740742853E-14,3.45004411563437E-06
100,4096,5E-19,0.02441,100,20.02422449,5.04052525,-3.55E-06,1102,5.51E-16,0.8348705769,100,20.0241791,5.04052473,0,2.1752587349E-14,3.55004787641129E-06
100,4096,1E-18,0.02441,100,20.02422449,5.04052525,-3.55E-06,551,5.51E-16,0.4292531013,100,20.0241791,5.04052473,0,2.1752587349E-14,3.55004787641129E-06
100,4096,5E-18,0.02441,100,20.31478142,5.04111359,-5.21E-06,111,5.55E-16,0.0892710686,100,20.31473809,5.04111284,0,2.1910502209E-14,5.21006441317112E-06
100,4096,1E-17,0.02441,99.99999999,20.67797754,5.04185503,-8.21E-06,56,5.6E-16,0.048181057,100,20.67793061,5.04185386,0,2.210789299E-14,8.21009651092218E-06
100,4096,5E-17,0.02441,99.99999978,23.5835395,5.0480534,-0.00025069,12,6E-16,0.0102562904,100,23.58349349,5.04801704,0,2.3687028322E-14,0.000250693218031
100,4096,1E-16,0.02441,99.99999978,23.5835395,5.0480534,-0.00025069,6,6E-16,0.005600214,100,23.58349349,5.04801704,0,2.3687028322E-14,0.000250693218031
100,4096,5E-16,0.02441,99.9999927,25.25372317,5.51158427,-0.00862904,4,2E-15,0.0041224957,100,25.25367944,5.05174851,0,2.4594751862E-14,0.459835760214008
250,256,1E-20,0.9766,99.99700689,20.00000827,30.27012452,-0.02986151,2577202,2.577E-14,579.8644351959,100,19.99996056,5.0404759,0,2.1739425086E-14,25.22964862
250,256,5E-20,0.9766,99.99700688,20.00000827,30.27012452,-0.02986151,515442,2.577E-14,116.2997050285,100,19.99996056,5.0404759,0,2.1739425086E-14,25.22964862
250,256,1E-19,0.9766,99.99700688,20.00000827,30.27012452,-0.02986151,257722,2.577E-14,58.1959786415,100,19.99996056,5.0404759,0,2.1739425086E-14,25.22964862
