,high_standard_deviation,low_standard_deviation,negative_skewness,normal_standard_deviation,positive_skewness,x,zero_snewness
210,0.0349107867130628,5.308257484470258e-30,0.005988917207287034,0.0029944586138243713,2.036170840372463e-11,-5.7957957957957955,0.0029944586138243713
211,0.03516443941358203,8.436687987932074e-30,0.006164879036651529,0.0030824395301314042,2.3611279060070067e-11,-5.7757757757757755,0.0030824395301314042
212,0.03541904782776029,1.33873843535415e-29,0.006345375002541398,0.0031726875149537107,2.7366023301730323e-11,-5.7557557557557555,0.0031726875149537107
213,0.03567460607351111,2.120914754922548e-29,0.006530501156636769,0.0032652505941695342,3.170230028654466e-11,-5.7357357357357355,0.0032652505941695342
214,0.035931108154596526,3.354705739144354e-29,0.0067203549457980315,0.0033601774912528494,3.670766755447651e-11,-5.7157157157157155,0.0033601774912528494
215,0.03618854796040646,5.297724709296449e-29,0.006915035213146668,0.0034575176278145692,4.248247036802049e-11,-5.6956956956956954,0.0034575176278145692
216,0.03644691926575082,8.352722998195136e-29,0.007114642198467789,0.003557321123804719,4.914164867846421e-11,-5.675675675675675,0.003557321123804719
217,0.036706215730664564,1.3148327358785293e-28,0.007319277537914369,0.0036596387973655796,5.6816790359074896e-11,-5.655655655655655,0.0036596387973655796
218,0.036966430900225805,2.066410855027148e-28,0.007529044262993155,0.0037645221643258092,6.565846295179111e-11,-5.635635635635635,0.0037645221643258092
219,0.037227558204387,3.2423999032620155e-28,0.007744046798812021,0.0038720234373254407,7.583886021097983e-11,-5.615615615615615,0.0038720234373254407
220,0.037489590957819494,5.079491267033652e-28,0.007964390961568642,0.003982195524561723,8.755480424486828e-11,-5.595595595595595,0.003982195524561723
221,0.03775252235977137,7.944701696989647e-28,0.00819018395526017,0.004095092028145659,1.0103114910618356e-10,-5.575575575575575,0.004095092028145659
222,0.038016345493938924,1.240619803743258e-27,0.008421534367593717,0.004210767242059177,1.1652463732766238e-10,-5.555555555555555,0.004210767242059177
223,0.03828105332835159,1.9342097165562648e-27,0.008658552165077238,0.004329276149702753,1.3432826720092778e-10,-5.535535535535535,0.004329276149702753
224,0.03854663871527078,3.0107323487810808e-27,0.008901348687270633,0.004450674421023434,1.5477623563094565e-10,-5.515515515515515,0.004450674421023434
225,0.03881309439110239,4.6789076575141544e-27,0.00915003664017671,0.00457501840921312,1.7824952924239575e-10,-5.495495495495495,0.00457501840921312
226,0.03908041297632347,7.259731125731949e-27,0.009404730088751834,0.004702365146967039,2.0518224515630579e-10,-5.475475475475475,0.004702365146967039
227,0.03934858697542269,1.1246058427700216e-26,0.009665544448515967,0.00483277234229235,2.360687325914619e-10,-5.455455455455455,0.00483277234229235
228,0.03961760877685526,1.7393375452726145e-26,0.009932596476242112,0.004966298373856885,2.714716572811254e-10,-5.435435435435435,0.004966298373856885
229,0.03988747065301186,2.685784387483783e-26,0.010206004259704965,0.005103002285868034,3.1203110274754756e-10,-5.415415415415415,0.005103002285868034
230,0.040158164760202154,4.140589296646961e-26,0.010485887206468958,0.005242943782471896,3.5847483587204046e-10,-5.395395395395395,0.005242943782471896
231,0.04042968313865265,6.373190533143166e-26,0.010772366031695794,0.005386183221662837,4.1162987907641995e-10,-5.375375375375375,0.005386183221662837
232,0.040702017712519176,9.793893712697761e-26,0.011065562744951784,0.005532781608693665,4.724355479454022e-10,-5.355355355355355,0.005532781608693665
233,0.04097516028991403,1.5026492114034107e-25,0.01136560063599553,0.005682800588976831,5.419581314361858e-10,-5.335335335335335,0.005682800588976831
234,0.041249102562947886,2.301778695105209e-25,0.011672604259526487,0.00583630244046695,6.214074121237397e-10,-5.315315315315315,0.00583630244046695
235,0.04152383610778659,3.520248006265281e-25,0.011986699418875323,0.005993350065515285,7.121552464180462e-10,-5.295295295295295,0.005993350065515285
236,0.04179935238472286,5.375101794495326e-25,0.012308013148617068,0.006154006982186759,8.157564495804783e-10,-5.275275275275275,0.006154006982186759
237,0.042075642738263044,8.194149110080266e-25,0.012636673696088369,0.006318337315030313,9.339722578982757e-10,-5.255255255255255,0.006318337315030313
238,0.04235269839722903,1.2471674534359542e-24,0.012972810501790333,0.006486405785293502,1.068796670807545e-09,-5.235235235235235,0.006486405785293502
239,0.04263051047487532,1.895175406765804e-24,0.01331655417865878,0.006658277700572395,1.222486009367958e-09,-5.215215215215215,0.006658277700572395
240,0.042909069969021454,2.8752644333982815e-24,0.013668036490183976,0.0068340189438880206,1.3975920645927402e-09,-5.195195195195195,0.0068340189438880206
241,0.04318836776219977,4.3552181099981776e-24,0.014027390327362207,0.007013695962180729,1.5969992500582717e-09,-5.175175175175175,0.007013695962180729
242,0.04346839462181861,6.5863645307820376e-24,0.014394749684461987,0.007197375754214102,1.8239662183198812e-09,-5.155155155155155,0.007197375754214102
243,0.04374914120034111,9.944555018024092e-24,0.014770249633587813,0.007385125857880132,2.082172450335736e-09,-5.135135135135135,0.007385125857880132
244,0.04403059803547954,1.4990933686318196e-23,0.015154026298025033,0.007577014336897708,2.375770381773384e-09,-5.115115115115115,0.007577014336897708
245,0.04431275555040535,2.2561904064446745e-23,0.01554621682434957,0.00777310976689663,2.7094436902023613e-09,-5.095095095095095,0.00777310976689663
246,0.04459560405397492,3.390209608584619e-23,0.01594695935328661,0.00797348122087952,3.0884724332581317e-09,-5.075075075075075,0.00797348122087952
247,0.04487913374097121,5.086055437412571e-23,0.016356392989303085,0.008178198254054444,3.518805800432826e-09,-5.055055055055055,0.008178198254054444
248,0.0451633346923612,7.617971890404313e-23,0.016774657768918767,0.008387330888031045,4.0071433207861605e-09,-5.035035035035035,0.008387330888031045
249,0.045448196875569315,1.1392036795041475e-22,0.01720189462772166,0.00860094959437356,4.561025456197957e-09,-5.015015015015015,0.00860094959437356
250,0.04573371014476682,1.7008543662072241e-22,0.01763824536607357,0.008819125277504088,5.188934605474429e-09,-4.994994994994995,0.008819125277504088
251,0.04601986424117734,2.5353423822883434e-22,0.018083852613492324,0.009041929256949986,5.900407649394585e-09,-4.974974974974975,0.009041929256949986
252,0.0463066487933984,3.773200128912879e-22,0.018538859791697646,0.009269433248929463,6.706161281417875e-09,-4.954954954954955,0.009269433248929463
253,0.0465940533177392,5.60643513442014e-22,0.019003411076308114,0.009501709347269804,7.618231494101711e-09,-4.934934934934935,0.009501709347269804
254,0.04688206721857461,8.317015291912703e-22,0.01947765135717724,0.009738830003652985,8.650128728190397e-09,-4.914914914914915,0.009738830003652985
255,0.047170679788715336,1.2318332859315593e-21,0.01996172619735716,0.00998086800718375,9.81701034079197e-09,-4.894894894894895,0.00998086800718375
256,0.04745988020979457,1.8215458502659352e-21,0.02045578179067912,0.010227896463275665,1.1135872212078764e-08,-4.874874874874875,0.010227896463275665
257,0.04774965755267077,2.6892551969396247e-21,0.020959964917940322,0.010479988771850905,1.2625761487624516e-08,-4.854854854854855,0.010479988771850905
258,0.048040000777847064,3.963945390321134e-21,0.021474422901687516,0.010737218604850081,1.4308012646989843e-08,-4.834834834834835,0.010737218604850081
259,0.04833089873590687,5.833471036907856e-21,0.02199930355958791,0.010999659883048603,1.620650929973508e-08,-4.814814814814815,0.010999659883048603
260,0.04862234016796612,8.57097377218844e-21,0.022534755156379052,0.011267386752176697,1.8347974338993728e-08,-4.794794794794795,0.011267386752176697
261,0.048914313706141986,1.2572945219158319e-20,0.023080926354389634,0.011540473558340484,2.076229133149078e-08,-4.774774774774775,0.011540473558340484
262,0.04920680787403801,1.8413977896559972e-20,0.02363796616262356,0.011818994822741926,2.348286029292974e-08,-4.754754754754755,0.011818994822741926
263,0.04949981108724585,2.6925386661408422e-20,0.024206023884400858,0.012103025215696074,2.6546991290584562e-08,-4.734734734734735,0.012103025215696074
264,0.04979331165386371,3.930791578015087e-20,0.02478524906354902,0.012392639529944325,2.999633963239276e-08,-4.714714714714715,0.012392639529944325
265,0.05008729777503118,5.729303410263772e-20,0.025375791429139052,0.0126879126532629,3.387738674563025e-08,-4.694694694694695,0.0126879126532629
266,0.05038175754548078,8.337337152747432e-20,0.02597780083876153,0.012988919540366376,3.8241971220223e-08,-4.674674674674675,0.012988919540366376
267,0.05067667895410618,1.2113137398599237e-19,0.02659142722033786,0.013295735184106375,4.31478748938959e-08,-4.654654654654655,0.013295735184106375
268,0.05097204988454698,1.7570724108484384e-19,0.02721682051246321,0.01360843458596625,4.86594692907439e-08,-4.634634634634635,0.01360843458596625
269,0.05126785811579019,2.5446403696004805e-19,0.02785413060327763,0.013927092725852913,5.48484281936272e-08,-4.614614614614615,0.013927092725852913
270,0.05156409132278833,3.679314423585153e-19,0.028503507267862608,0.014251784531187622,6.179451263631964e-08,-4.594594594594595,0.014251784531187622
271,0.05186073707709423,5.31142593863829e-19,0.02916510010416101,0.014582584845298077,6.958643514599047e-08,-4.574574574574575,0.014582584845298077
272,0.052157782847512525,7.655244996876893e-19,0.029839058467418585,0.01491956839511462,7.832281065286531e-08,-4.554554554554555,0.01491956839511462
273,0.05245521600076769,1.1015666914718869e-18,0.030525531403145803,0.015262809758173958,8.811320211442639e-08,-4.534534534534535,0.015262809758173958
274,0.05275302380218887,1.582582043179544e-18,0.031224667578599444,0.015612383328934512,9.907926957898926e-08,-4.514514514514515,0.015612383328934512
275,0.05305119341641127,2.2699976566169616e-18,0.031936615212783424,0.01596836328440778,1.113560321407702e-07,-4.494494494494495,0.01596836328440778
276,0.05334971190809425,3.2507855531646003e-18,0.03266152200496918,0.0163308235491111,1.2509325301857777e-07,-4.474474474474475,0.0163308235491111
277,0.053648566242655946,4.6478806784484796e-18,0.03339953506173587,0.016699837759347348,1.4045695882605782e-07,-4.454454454454455,0.016699837759347348
278,0.05394774328702461,6.634762118735142e-18,0.034150800822531274,0.017075479226818135,1.576311049961428e-07,-4.434434434434435,0.017075479226818135
279,0.05424722981040649,9.455826164430783e-18,0.034915464983754536,0.01745782090157741,1.7681940027922921e-07,-4.414414414414415,0.01745782090157741
280,0.05454701248507026,1.3454802887032222e-17,0.03569367242136181,0.01784693533433303,1.9824730425695814e-07,-4.394394394394395,0.01784693533433303
281,0.05484707788714798,1.9114323718165868e-17,0.036485567111996506,0.018242894638104704,2.2216421290471153e-07,-4.374374374374375,0.018242894638104704
282,0.05514741249745264,2.7110920974009415e-17,0.037291292052645655,0.018645770449247027,2.488458483995132e-07,-4.354354354354355,0.018645770449247027
283,0.055448002702312114,3.839134630932851e-17,0.03811098917882396,0.019055633887847288,2.785968706095149e-07,-4.334334334334335,0.019055633887847288
284,0.05574883479441954,5.4278289169488783e-17,0.03894479928128726,0.01947255551750814,3.1175372902019914e-07,-4.314314314314315,0.01947255551750814
285,0.05604989497370022,7.661656826387638e-17,0.03979286192127697,0.01989660530452611,3.4868777525448275e-07,-4.2942942942942945,0.01989660530452611
286,0.056351169348194736,1.0797494158074446e-16,0.04065531534429689,0.02032785257647736,3.898086578327365e-07,-4.2742742742742745,0.02032785257647736
287,0.056652643934958495,1.5192421356923552e-16,0.04153229639242343,0.020766365980222915,4.3556802239791866e-07,-4.2542542542542545,0.020766365980222915
288,0.056954304660977485,2.1341982186636625e-16,0.04242394041515041,0.021212213439346355,4.864635423042886e-07,-4.2342342342342345,0.021212213439346355
289,0.05725613736410032,2.993272434717116e-16,0.04333038117876856,0.021665462111037398,5.430433062390598e-07,-4.2142142142142145,0.021665462111037398
290,0.057558127793986336,4.1914228475166375e-16,0.04425175077427981,0.022126178342435614,6.059105914183988e-07,-4.1941941941941945,0.022126178342435614
291,0.05786026161306995,5.859768294237648e-16,0.04518817952384585,0.02259442762644936,6.757290528759493e-07,-4.1741741741741745,0.02259442762644936
292,0.05816252439754096,8.179055360196499e-16,0.04613979588576933,0.02307027455706539,7.532283614467345e-07,-4.1541541541541545,0.02307027455706539
293,0.058464901638340845,1.139802457207673e-15,0.047106726358005786,0.023553782784165516,8.392103252452808e-07,-4.134134134134134,0.023553782784165516
294,0.058767378742175025,1.5858414573245328e-15,0.0480890953802031,0.02404501496786742,9.345555317469243e-07,-4.114114114114114,0.02404501496786742
295,0.05906994103254102,2.202894416823412e-15,0.04908702523426439,0.024544032732407198,1.0402305500085462e-06,-4.094094094094094,0.024544032732407198
296,0.05937257375077219,3.0551415339661184e-15,0.050100635943429096,0.025050896619582104,1.1572957351118592e-06,-4.074074074074074,0.025050896619582104
297,0.05967526205709747,4.230315158683545e-15,0.05113004516986583,0.025565666041772704,1.2869136795811636e-06,-4.054054054054054,0.025565666041772704
298,0.05997799103171647,5.848141197738626e-15,0.052175368110768616,0.026088399234563967,1.4303583593201716e-06,-4.034034034034034,0.026088399234563967
299,0.06028074567589027,8.071731608951402e-15,0.05323671739294773,0.026619153208986134,1.58902502453068e-06,-4.014014014014014,0.026619153208986134
300,0.060583510913047624,1.1122932789874497e-14,0.05431420296590342,0.02715798370339627,1.7644408891205148e-06,-3.9939939939939944,0.02715798370339627
301,0.06088627158990657,1.530296729770844e-14,0.055407931993369866,0.027704945135022575,1.9582766752801872e-06,-3.9739739739739743,0.027704945135022575
302,0.061189012477611215,2.1020145812902215e-14,0.05651800874331445,0.028260090551193832,2.172359073206944e-06,-3.9539539539539543,0.028260090551193832
303,0.0614917182728839,2.8827005799672286e-14,0.0576445344763754,0.028823471580277392,2.4086841793811714e-06,-3.9339339339339343,0.028823471580277392
304,0.0617943735991922,3.9469996113520746e-14,0.058787607332718796,0.029395138382349573,2.669431980351817e-06,-3.9139139139139143,0.029395138382349573
305,0.062096963007931175,5.3955828897713535e-14,0.059947322217293236,0.02997513959962295,2.956981952663511e-06,-3.8938938938938943,0.02997513959962295
306,0.062399470979620245,7.36399340580552e-14,0.06112377068345861,0.03056352230665598,3.2739298533547775e-06,-3.8738738738738743,0.03056352230665598
307,0.06270188192511505,1.0034417116846388e-13,0.062317040814962,0.03116033196037068,3.6231057793715027e-06,-3.8538538538538543,0.03116033196037068
308,0.0630041801868339,1.3651319974357762e-13,0.0635272171062319,0.03176561234990508,4.007593578267634e-06,-3.8338338338338342,0.03176561234990508
309,0.06330635003999871,1.8542183700453068e-13,0.06475438034095835,0.032379405546327525,4.430751696700795e-06,-3.8138138138138142,0.032379405546327525
310,0.06360837569389044,2.5144954235924503e-13,0.06599860746892383,0.03300175185224065,4.896235557467308e-06,-3.7937937937937942,0.03300175185224065
311,0.06391024129311888,3.40443115861295e-13,0.06725997148104712,0.03363268975130364,5.40802156015171e-06,-3.773773773773774,0.03363268975130364
312,0.06421193091890659,4.601951113323613e-13,0.06853854128259831,0.0342722558577016,5.9704328048808664e-06,-3.753753753753754,0.0342722558577016
313,0.06451342859038683,6.210737614755693e-13,0.0698343815645405,0.03492048486559183,6.588166643162377e-06,-3.733733733733734,0.03492048486559183
314,0.06481471826591557,8.368509242642625e-13,0.07114755267295013,0.035577409498557235,7.266324164339321e-06,-3.713713713713714,0.035577409498557235
315,0.06511578384439724,1.1257883633082601e-12,0.07247811047646446,0.03624306045909763,8.01044173079539e-06,-3.693693693693694,0.03624306045909763
316,0.06541660916662408,1.512060427138974e-12,0.07382610623170097,0.03691746637819032,8.826524679681671e-06,-3.673673673673674,0.03691746637819032
317,0.0657171780166292,2.0276139782300655e-12,0.07519158644659019,0.03760065376495189,9.721083313592128e-06,-3.653653653653654,0.03760065376495189
318,0.06601747412305285,2.714595611730374e-12,0.07657459274155995,0.038292646956433606,1.0701171307271877e-05,-3.633633633633634,0.038292646956433606
319,0.06631748116052205,3.6285135218499067e-12,0.07797516170850478,0.03899346806758343,1.1774426662080106e-05,-3.613613613613614,0.03899346806758343
320,0.06661718275104324,4.842348989723176e-12,0.07939332476747135,0.03970313694140794,1.2949115344526993e-05,-3.593593593593594,0.03970313694140794
321,0.06691656246540804,6.4518931011433365e-12,0.08082910802098706,0.040421671099368395,1.4234177749737893e-05,-3.573573573573573,0.040421671099368395
322,0.06721560382461156,8.582661360995855e-12,0.0822825321059544,0.04114908569204477,1.5639278135141404e-05,-3.553553553553553,0.04114908569204477
323,0.0675142903012836,1.1398836605821622e-11,0.08375361204303253,0.04188539345010327,1.7174857174007462e-05,-3.533533533533533,0.04188539345010327
324,0.06781260532113217,1.5114814324977643e-11,0.08524235708342116,0.0426306046356019,1.8852187782639727e-05,-3.513513513513513,0.0426306046356019
325,0.06811053226439943,2.0010080771036984e-11,0.08674877055296124,0.04338472699367014,2.0683434379032155e-05,-3.493493493493493,0.04338472699367014
326,0.06840805446732971,2.6448351241224945e-11,0.08827284969346244,0.04414776570459852,2.2681715734590368e-05,-3.473473473473473,0.04414776570459852
327,0.06870515522364956,3.4902143754234055e-11,0.08981458550116486,0.044919723336374465,2.486117158406118e-05,-3.453453453453453,0.044919723336374465
328,0.06900181778605968,4.598427451381349e-11,0.09137396256224042,0.045700599797701254,2.723703316207294e-05,-3.433433433433433,0.045700599797701254
329,0.06929802536773837,6.048815141899146e-11,0.09295095888523604,0.04649039229153683,2.9825697837619606e-05,-3.413413413413413,0.04649039229153683
330,0.06959376114385653,7.943922934796066e-11,0.09454554573035931,0.04728909526918985,3.264480802038511e-05,-3.393393393393393,0.04728909526918985
331,0.06988900825310396,1.0416059917740067e-10,0.09615768743550618,0.048096700385010564,3.571333451495451e-05,-3.373373373373373,0.048096700385010564
332,0.07018374979922677,1.3635643983983958e-10,0.0977873412389276,0.048913196451714124,3.90516645006466e-05,-3.353353353353353,0.048913196451714124
333,0.07047796885257565,1.782180037470443e-10,0.09943445709843284,0.04973856939637436,4.268169431588478e-05,-3.333333333333333,0.04973856939637436
334,0.07077164845166499,2.3255797270766683e-10,0.10109897750702572,0.05057280221712618,4.662692722664286e-05,-3.313313313313313,0.05057280221712618
335,0.07106477160474246,3.0298046515115224e-10,0.10278083730487111,0.051415874940614816,5.091257635851072e-05,-3.293293293293293,0.051415874940614816
336,0.07135732129136896,3.940957579432814e-10,0.10447996348748922,0.05226776458023025,5.5565672971267126e-05,-3.273273273273273,0.05226776458023025
337,0.07164928046400881,5.117909821390785e-10,0.10619627501007761,0.05312844509516554,6.0615180253464344e-05,-3.253253253253253,0.05312844509516554
338,0.0719406320496298,6.635707518108973e-10,0.10792968258786208,0.05399788735033722,6.609211281236651e-05,-3.233233233233233,0.05399788735033722
339,0.07223135895131315,8.589849969775565e-10,0.10968008849238206,0.05487605907720682,7.202966203158255e-05,-3.213213213213213,0.05487605907720682
340,0.07252144404987279,1.1101653255728398e-09,0.11144738634361846,0.05576292483554165,7.846332746483076e-05,-3.193193193193193,0.05576292483554165
341,0.07281087020548431,1.4324961907055348e-09,0.11323146089787778,0.0566584459761536,8.54310544294083e-05,-3.173173173173173,0.0566584459761536
342,0.0730996202593228,1.8454531734942693e-09,0.11503218783135194,0.057562580604654495,9.297337795705363e-05,-3.153153153153153,0.057562580604654495
343,0.07338767703520979,2.3736480289382803e-09,0.11684943351927969,0.0584752835462663,0.00010113357325291624,-3.133133133133133,0.0584752835462663
344,0.07367502334126888,3.0481290440899385e-09,0.11868305481064359,0.05939650631172441,0.00010995781280522839,-3.113113113113113,0.05939650631172441
345,0.07396164197158978,3.9079960335412785e-09,0.12053289879834546,0.0603261970643122,0.00011949533027894526,-3.093093093093093,0.0603261970643122
346,0.07424751570790086,5.002402311795537e-09,0.12239880258481355,0.06126430058806478,0.0001297985913160171,-3.073073073073073,0.06126430058806478
347,0.07453262732124959,6.393031664632737e-09,0.12428059304300584,0.06221075825717943,0.0001409234713530205,-3.053053053053053,0.06221075825717943
348,0.07481695957369089,8.157157195421574e-09,0.12617808657278745,0.0631655080066705,0.00015292944055355642,-3.033033033033033,0.0631655080066705
349,0.07510049521998319,1.0391411536011434e-08,0.12809108885267295,0.0641284843043055,0.00016587975593803595,-3.013013013013013,0.0641284843043055
350,0.07538321700929175,1.3216424971445893e-08,0.13001939458694156,0.06509961812385938,0.0001798416607772009,-2.992992992992993,0.06509961812385938
351,0.07566510768689937,1.6782520330591313e-08,0.13196278724814922,0.06607883691972355,0.00019488659129787838,-2.972972972972973,0.06607883691972355
352,0.07594614999592376,2.1276691964525582e-08,0.1339210388150807,0.06706606460290536,0.00021109039073002005,-2.952952952952953,0.06706606460290536
353,0.07622632667904192,2.6931141837706195e-08,0.13589390950620484,0.0680612215184539,0.00022853353070296714,-2.932932932932933,0.0680612215184539
354,0.07650562048022082,3.403369992091941e-08,0.13788114750871805,0.06906422442434706,0.00024730133997607725,-2.9129129129129128,0.06906422442434706
355,0.07678401414645435,4.2940520107485907e-08,0.13988248870328523,0.07007498647187477,0.00026748424046430343,-2.8928928928928928,0.07007498647187477
356,0.07706149042950633,5.409151838390168e-08,0.1418976563846107,0.07109341718755186,0.0002891779904930085,-2.8728728728728727,0.07109341718755186
357,0.07733803208765926,6.802910880490459e-08,0.1439263609780018,0.07211942245659499,0.0003124839351881829,-2.8528528528528527,0.07211942245659499
358,0.07761362188746855,8.54208970289147e-08,0.14596829975211284,0.07315290450799558,0.0003375092638783178,-2.8328328328328327,0.07315290450799558
359,0.07788824260552216,1.0708711311108797e-07,0.14802315652809084,0.07419376190122164,0.00036436727435241713,-2.8128128128128127,0.07419376190122164
360,0.07816187703020502,1.3403370757044775e-07,0.15009060138537428,0.07524188951457966,0.0003931776437850574,-2.7927927927927927,0.07524188951457966
361,0.07843450796346858,1.6749220040616965e-07,0.15217029036443153,0.07629717853526775,0.0004240667061039627,-2.7727727727727727,0.07629717853526775
362,0.07870611822260458,2.0896756504015257e-07,0.15426186516676116,0.07735951645114975,0.00045716773553832537,-2.7527527527527527,0.07735951645114975
363,0.07897669064202331,2.6029565177774927e-07,0.15636495285251253,0.07842878704427979,0.0004926212360470424,-2.7327327327327327,0.07842878704427979
364,0.07924620807503577,3.2371191236078567e-07,0.1584791655361266,0.0795048703862059,0.0005305752362852191,-2.7127127127127126,0.0795048703862059
365,0.07951465339563975,4.0193348299454096e-07,0.16060410008043516,0.08058764283507995,0.0005711855897247331,-2.6926926926926926,0.08058764283507995
366,0.07978200950030927,4.982570227368586e-07,0.16273933778970134,0.08167697703460089,0.0006146162795004162,-2.6726726726726726,0.08167697703460089
367,0.08004825930978741,6.166750926399515e-07,0.16488444410212647,0.08277274191481701,0.0006610397275075544,-2.6526526526526526,0.08277274191481701
368,0.0803133857708821,7.620143042539241e-07,0.16703896828239512,0.08387480269481207,0.0007106371072290194,-2.6326326326326326,0.08387480269481207
369,0.08057737185826462,9.400989701700649e-07,0.16920244311487673,0.08498302088729912,0.0007635986597214923,-2.6126126126126126,0.08498302088729912
370,0.08084020057627066,1.1579445607301147e-06,0.17137438459814944,0.08609725430514474,0.0008201240121400397,-2.5925925925925926,0.08609725430514474
371,0.08110185496070356,1.4239859167444367e-06,0.17355429164156233,0.0872173570698456,0.0008804224981288762,-2.5725725725725725,0.0872173570698456
372,0.08136231808063943,1.7483458952483841e-06,0.17574164576460238,0.08834317962197799,0.0009447134793535817,-2.5525525525525525,0.08834317962197799
373,0.0816215730402342,2.1431509414275703e-06,0.17793591079988286,0.08947456873363971,0.001013226667396563,-2.5325325325325325,0.08947456873363971
374,0.08187960298053172,2.6229009924605717e-06,0.1801365326006225,0.09061136752290284,0.0010862024451831834,-2.5125125125125125,0.09061136752290284
375,0.08213639108127345,3.2049021358065044e-06,0.1823429387535382,0.09175341547029463,0.0011638921870510705,-2.4924924924924925,0.09175341547029463
376,0.08239192056270862,3.909771572953859e-06,0.18455453829812518,0.09290054843732241,0.0012465585765196593,-2.4724724724724725,0.09290054843732241
377,0.08264617468740537,4.762025687129577e-06,0.18677072145335322,0.0940525986870573,0.0013344759207613809,-2.4524524524524525,0.0940525986870573
378,0.08289913676206198,5.79076338676053e-06,0.1889908593528605,0.09520939490679035,0.0014279304607202014,-2.4324324324324325,0.09520939490679035
379,0.08315079013931831,7.030458401694107e-06,0.19121430378977847,0.09637076223277308,0.0015272206757676898,-2.4124124124124124,0.09637076223277308
380,0.08340111821956697,8.521875851452454e-06,0.1934403869723754,0.09753652227705355,0.0016326575817317106,-2.3923923923923924,0.09753652227705355
381,0.0836501044527641,1.0313130187948474e-05,0.195668421291756,0.09870649315641723,0.0017445650210784621,-2.3723723723723724,0.09870649315641723
382,0.08389773234023935,1.2460903541311575e-05,0.19789769910290736,0.09988048952344124,0.001863279943975113,-2.3523523523523524,0.09988048952344124
383,0.08414398543650488,1.5031845566878049e-05,0.20012749252042825,0.1010583225996682,0.0019891526789081434,-2.3323323323323324,0.1010583225996682
384,0.08438884735106295,1.8104178101620784e-05,0.20235705323032946,0.10223980021090562,0.00212254719148178,-2.3123123123123124,0.10223980021090562
385,0.08463230175021218,2.1769530283961142e-05,0.20458561231933625,0.10342472682465421,0.0022638413299721654,-2.2922922922922924,0.10342472682465421
386,0.08487433235885167,2.6135032263151308e-05,0.20681238012317021,0.10461290358966821,0.002413427056166203,-2.2722722722722724,0.10461290358966821
387,0.08511492296228328,3.132569821029042e-05,0.20903654609532635,0.1058041283776481,0.0025717106599698605,-2.2522522522522523,0.1058041283776481
388,0.08535405740801129,3.74871320249345e-05,0.21125727869790184,0.1069981958270656,0.002739112956229357,-2.2322322322322323,0.1069981958270656
389,0.08559171960753946,4.478859188628383e-05,0.21347372531606723,0.10819489738911887,0.002916069462170496,-2.2122122122122123,0.10819489738911887
390,0.08582789353816524,5.342645259728212e-05,0.21568501219780226,0.10939402137581444,0.003103030553826646,-2.1921921921921923,0.10939402137581444
391,0.08606256324477055,6.362810747828689e-05,0.21789024442054572,0.11059535301017044,0.003300461599795157,-2.1721721721721723,0.11059535301017044
392,0.08629571284160918,7.565635434176239e-05,0.2200885058864352,0.11179867447853521,0.0035088430706352335,-2.1521521521521523,0.11179867447853521
393,0.08652732651409038,8.981431277041412e-05,0.22227885934782635,0.11300376498501237,0.0037286706221984064,-2.1321321321321323,0.11300376498501237
394,0.08675738852055835,0.00010645092246975068,0.22446034646480056,0.114210400807983,0.0039604551511654386,-2.1121121121121122,0.114210400807983
395,0.08698588319406743,0.00012596707480482983,0.2266319878963755,0.11541835535871364,0.004204722821051776,-2.0920920920920922,0.11541835535871364
396,0.08721279494415256,0.0001488224316833543,0.2287927834271362,0.11662739924203677,0.004462015056937365,-2.0720720720720722,0.11662739924203677
397,0.08743810825859498,0.0001755429876273125,0.23094171213100295,0.11783730031908966,0.004732888507176374,-2.052052052052052,0.11783730031908966
398,0.0876618077051826,0.00020672943208739327,0.233077732573842,0.11904782377209522,0.005017914970348406,-2.032032032032032,0.11904782377209522
399,0.08788387793346503,0.00024306636969331717,0.23519978305660896,0.12025873217116717,0.005317681285725364,-2.012012012012012,0.12025873217116717
400,0.08810430367650282,0.0002853324560846163,0.23730678190069251,0.12146978554312016,0.005632789185547805,-1.9919919919919913,0.12146978554312016
401,0.08832306975261058,0.00033441150610706225,0.23939762777709572,0.12268074144226346,0.005963855107431168,-1.9719719719719713,0.12268074144226346
402,0.08854016106709398,0.0003913046293588176,0.2414712000810567,0.12389135502315682,0.0063115099652569315,-1.9519519519519513,0.12389135502315682
403,0.08875556261398011,0.00045714344518920286,0.24352635935365996,0.12510137911530259,0.006676398876945223,-1.9319319319319312,0.12510137911530259
404,0.08896925947774088,0.0005332044251484291,0.24556194775194348,0.12631056429974968,0.007059180847555878,-1.9119119119119112,0.12631056429974968
405,0.08918123683500949,0.0006209244054112031,0.24757678956893986,0.12751865898758138,0.007460528406222909,-1.8918918918918912,0.12751865898758138
406,0.08939147995628928,0.0007219173047020972,0.24956969180502184,0.12872540950025785,0.007881127195493876,-1.8718718718718712,0.12872540950025785
407,0.08959997420765509,0.0008379920745881213,0.2515394447918455,0.12993056015178317,0.008321675511720885,-1.8518518518518512,0.12993056015178317
408,0.08980670505244656,0.0009711718985302113,0.2534848228700953,0.1311338533326644,0.008782883795233485,-1.8318318318318312,0.1311338533326644
409,0.09001165805295325,0.001123714643663988,0.25540458512214176,0.132335029595629,0.009265474069116278,-1.8118118118118112,0.132335029595629
